#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CCNE1	E2F5	9606.ENSP00000262643	9606.ENSP00000398124	0	0	0	0	0.054	0.189	0.500	0.560	0.808
CCNE1	CDKN2A	9606.ENSP00000262643	9606.ENSP00000418915	0	0	0	0	0.072	0.167	0	0.779	0.814
CCNE1	E2F4	9606.ENSP00000262643	9606.ENSP00000368686	0	0	0	0	0.067	0.401	0.500	0.429	0.819
CCNE1	E2F3	9606.ENSP00000262643	9606.ENSP00000262904	0	0	0	0	0.080	0.306	0.400	0.611	0.831
CCNE1	TFDP2	9606.ENSP00000262643	9606.ENSP00000420616	0	0	0	0	0.098	0.440	0.500	0.533	0.866
CCNE1	MYC	9606.ENSP00000262643	9606.ENSP00000478887	0	0	0	0	0.089	0.185	0.500	0.783	0.908
CCNE1	E2F2	9606.ENSP00000262643	9606.ENSP00000355249	0	0	0	0	0.062	0.306	0.400	0.793	0.908
CCNE1	TP53	9606.ENSP00000262643	9606.ENSP00000269305	0	0	0	0	0	0	0.400	0.882	0.926
CCNE1	E2F1	9606.ENSP00000262643	9606.ENSP00000345571	0	0	0	0	0.202	0.401	0.500	0.788	0.942
CCNE1	CCNE2	9606.ENSP00000262643	9606.ENSP00000429089	0	0	0.076	0.926	0.147	0	0.900	0.518	0.956
CCNE1	RBL1	9606.ENSP00000262643	9606.ENSP00000362768	0	0	0	0	0.129	0.400	0.900	0.446	0.967
CCNE1	CDK1	9606.ENSP00000262643	9606.ENSP00000378699	0	0	0	0	0.193	0.812	0	0.834	0.972
CCNE1	CDC25A	9606.ENSP00000262643	9606.ENSP00000303706	0	0	0	0	0.401	0.646	0.900	0.657	0.991
CCNE1	RB1	9606.ENSP00000262643	9606.ENSP00000267163	0	0	0	0	0.189	0.863	0.900	0.584	0.994
CCNE1	CDK6	9606.ENSP00000262643	9606.ENSP00000265734	0	0	0	0	0.077	0.995	0.800	0.885	0.999
CCNE1	CDKN1A	9606.ENSP00000262643	9606.ENSP00000384849	0	0	0	0	0.105	0.996	0.900	0.888	0.999
CCNE1	CDK2	9606.ENSP00000262643	9606.ENSP00000266970	0	0	0	0	0.100	0.999	0.900	0.999	0.999
CCNE2	MYBL2	9606.ENSP00000429089	9606.ENSP00000217026	0	0	0	0	0.175	0.069	0	0.356	0.463
CCNE2	CDKN1B	9606.ENSP00000429089	9606.ENSP00000228872	0	0	0	0	0.105	0.908	0.900	0.814	0.998
CCNE2	CDK4	9606.ENSP00000429089	9606.ENSP00000257904	0	0	0	0	0.070	0.322	0.800	0.922	0.988
CCNE2	LMNB1	9606.ENSP00000429089	9606.ENSP00000261366	0	0	0	0	0.144	0	0	0.371	0.438
CCNE2	RBL2	9606.ENSP00000429089	9606.ENSP00000262133	0	0	0	0	0.110	0.400	0.900	0.402	0.963
CCNE2	CDKN2C	9606.ENSP00000429089	9606.ENSP00000262662	0	0	0	0	0.084	0	0	0.442	0.467
CCNE2	E2F3	9606.ENSP00000429089	9606.ENSP00000262904	0	0	0	0	0.067	0.306	0.400	0.650	0.846
CCNE2	STAT3	9606.ENSP00000429089	9606.ENSP00000264657	0	0	0	0	0	0	0.400	0.297	0.560
CCNE2	CDK6	9606.ENSP00000429089	9606.ENSP00000265734	0	0	0	0	0.082	0.322	0.800	0.716	0.959
CCNE2	CDK2	9606.ENSP00000429089	9606.ENSP00000266970	0	0	0	0	0.200	0.995	0.900	0.996	0.999
CCNE2	RB1	9606.ENSP00000429089	9606.ENSP00000267163	0	0	0	0	0.195	0.142	0.900	0.460	0.957
CCNE2	TP53	9606.ENSP00000429089	9606.ENSP00000269305	0	0	0	0	0	0.292	0.400	0.762	0.890
CCNE2	RPS27A	9606.ENSP00000429089	9606.ENSP00000272317	0	0	0	0	0	0.052	0.500	0.074	0.523
CCNE2	LIN37	9606.ENSP00000429089	9606.ENSP00000301159	0	0	0	0	0	0.052	0.500	0.179	0.576
CCNE2	CDC25A	9606.ENSP00000429089	9606.ENSP00000303706	0	0	0	0	0.385	0.097	0.900	0.759	0.984
CCNE2	EZH2	9606.ENSP00000429089	9606.ENSP00000320147	0	0	0	0	0.182	0.051	0	0.384	0.480
CCNE2	LIN9	9606.ENSP00000429089	9606.ENSP00000329102	0	0	0	0	0.124	0	0.500	0.222	0.629
CCNE2	LIN54	9606.ENSP00000429089	9606.ENSP00000341947	0	0	0	0	0.157	0	0.500	0.167	0.618
CCNE2	FOXM1	9606.ENSP00000429089	9606.ENSP00000342307	0	0	0	0	0.184	0	0	0.626	0.681
CCNE2	E2F1	9606.ENSP00000429089	9606.ENSP00000345571	0	0	0	0	0.140	0.189	0.400	0.754	0.883
CCNE2	CDC16	9606.ENSP00000429089	9606.ENSP00000348554	0	0	0	0	0.044	0	0.650	0.214	0.714
CCNE2	E2F2	9606.ENSP00000429089	9606.ENSP00000355249	0	0	0	0	0.072	0.306	0.400	0.648	0.845
CCNE2	PTEN	9606.ENSP00000429089	9606.ENSP00000361021	0	0	0	0	0.082	0.174	0	0.378	0.487
CCNE2	RBBP4	9606.ENSP00000429089	9606.ENSP00000362592	0	0	0	0	0.058	0	0.500	0.142	0.560
CCNE2	RBL1	9606.ENSP00000429089	9606.ENSP00000362768	0	0	0	0	0.218	0.188	0.900	0.249	0.945
CCNE2	CDC26	9606.ENSP00000429089	9606.ENSP00000363322	0	0	0	0	0	0	0.650	0.132	0.683
CCNE2	TFDP1	9606.ENSP00000429089	9606.ENSP00000364519	0	0	0	0	0.126	0.071	0.500	0.340	0.696
CCNE2	E2F4	9606.ENSP00000429089	9606.ENSP00000368686	0	0	0	0	0	0.189	0.500	0.447	0.756
CCNE2	CHEK2	9606.ENSP00000429089	9606.ENSP00000372023	0	0	0	0	0.262	0	0	0.349	0.499
CCNE2	EP400	9606.ENSP00000429089	9606.ENSP00000374212	0	0	0	0	0.046	0	0.500	0.075	0.520
CCNE2	CDC23	9606.ENSP00000429089	9606.ENSP00000378350	0	0	0	0	0.068	0.103	0.650	0.163	0.722
CCNE2	CDK1	9606.ENSP00000429089	9606.ENSP00000378699	0	0	0	0	0.356	0.722	0	0.657	0.933
CCNE2	CDKN1A	9606.ENSP00000429089	9606.ENSP00000384849	0	0	0	0	0.105	0.957	0.900	0.791	0.999
CCNE2	UBA52	9606.ENSP00000429089	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0	0.499
CCNE2	CHEK1	9606.ENSP00000429089	9606.ENSP00000391090	0	0	0	0	0.249	0	0	0.677	0.747
CCNE2	E2F5	9606.ENSP00000429089	9606.ENSP00000398124	0	0	0	0	0.072	0.189	0.500	0.625	0.840
CCNE2	CDKN2A	9606.ENSP00000429089	9606.ENSP00000418915	0	0	0	0	0.049	0	0	0.479	0.483
CCNE2	TFDP2	9606.ENSP00000429089	9606.ENSP00000420616	0	0	0	0	0.092	0.382	0.500	0.535	0.852
CCNE2	UBB	9606.ENSP00000429089	9606.ENSP00000478771	0	0	0	0	0	0.069	0.500	0.053	0.520
CCNE2	UBC	9606.ENSP00000429089	9606.ENSP00000441543	0	0	0	0	0	0.069	0.500	0.069	0.529
CCNE2	LIN52	9606.ENSP00000429089	9606.ENSP00000451812	0	0	0	0	0.043	0	0.500	0.144	0.555
CCNE2	CDC27	9606.ENSP00000429089	9606.ENSP00000434614	0	0	0	0	0.054	0	0.650	0.244	0.727
CCNE2	MYC	9606.ENSP00000429089	9606.ENSP00000478887	0	0	0	0	0.072	0	0.500	0.529	0.762
CDC16	TSC2	9606.ENSP00000348554	9606.ENSP00000219476	0	0	0	0	0.076	0	0	0.381	0.404
CDC16	NFKB1	9606.ENSP00000348554	9606.ENSP00000226574	0	0	0	0	0.083	0.091	0.500	0.054	0.552
CDC16	CDKN1B	9606.ENSP00000348554	9606.ENSP00000228872	0	0	0	0	0.113	0	0.400	0.150	0.508
CDC16	PHC2	9606.ENSP00000348554	9606.ENSP00000257118	0	0	0	0	0.049	0	0.900	0	0.900
CDC16	CDK4	9606.ENSP00000348554	9606.ENSP00000257904	0	0	0	0	0.077	0.417	0	0.324	0.604
CDC16	UBE2S	9606.ENSP00000348554	9606.ENSP00000264552	0	0	0	0	0.044	0.872	0.900	0.382	0.991
CDC16	CDK6	9606.ENSP00000348554	9606.ENSP00000265734	0	0	0	0	0.064	0.417	0	0.313	0.593
CDC16	CDK2	9606.ENSP00000348554	9606.ENSP00000266970	0	0	0	0	0.069	0.417	0.650	0.343	0.858
CDC16	RB1	9606.ENSP00000348554	9606.ENSP00000267163	0	0	0	0	0.144	0.292	0.500	0.116	0.696
CDC16	RPS27A	9606.ENSP00000348554	9606.ENSP00000272317	0	0	0	0	0.062	0.071	0.500	0.051	0.531
CDC16	UBE2E1	9606.ENSP00000348554	9606.ENSP00000303709	0	0	0	0	0.070	0.171	0.800	0.148	0.851
CDC16	CEBPB	9606.ENSP00000348554	9606.ENSP00000305422	0	0	0	0	0.049	0	0.500	0	0.504
CDC16	CXCL8	9606.ENSP00000348554	9606.ENSP00000306512	0	0	0	0	0	0	0.400	0	0.400
CDC16	IL6	9606.ENSP00000348554	9606.ENSP00000385675	0	0	0	0	0	0	0.400	0	0.400
CDC16	TFDP1	9606.ENSP00000348554	9606.ENSP00000364519	0	0	0	0	0.239	0	0	0.319	0.461
CDC16	CDKN1A	9606.ENSP00000348554	9606.ENSP00000384849	0	0	0	0	0	0	0.400	0.203	0.501
CDC16	EHMT2	9606.ENSP00000348554	9606.ENSP00000379078	0	0	0	0	0.068	0	0.500	0.046	0.517
CDC16	EHMT1	9606.ENSP00000348554	9606.ENSP00000417980	0	0	0	0	0.080	0	0.500	0.046	0.523
CDC16	UBA52	9606.ENSP00000348554	9606.ENSP00000388107	0	0	0	0	0.062	0	0.500	0.092	0.536
CDC16	RELA	9606.ENSP00000348554	9606.ENSP00000384273	0	0	0	0	0.067	0.059	0.500	0.070	0.537
CDC16	UBE2D1	9606.ENSP00000348554	9606.ENSP00000363019	0	0	0	0	0.074	0.171	0.800	0.301	0.878
CDC16	CDK1	9606.ENSP00000348554	9606.ENSP00000378699	0	0	0	0	0.071	0.417	0.650	0.437	0.879
CDC16	UBC	9606.ENSP00000348554	9606.ENSP00000441543	0	0	0	0	0.042	0.806	0.500	0.051	0.900
CDC16	RNF2	9606.ENSP00000348554	9606.ENSP00000356480	0	0	0	0	0	0	0.900	0	0.900
CDC16	PHC3	9606.ENSP00000348554	9606.ENSP00000420294	0	0	0	0	0	0	0.900	0.069	0.902
CDC16	UBB	9606.ENSP00000348554	9606.ENSP00000478771	0	0	0	0	0.062	0.806	0.500	0.051	0.902
CDC16	PHC1	9606.ENSP00000348554	9606.ENSP00000437659	0	0	0	0	0.073	0	0.900	0	0.903
CDC16	RING1	9606.ENSP00000348554	9606.ENSP00000363787	0	0	0	0	0.078	0	0.900	0	0.903
CDC16	UBE2C	9606.ENSP00000348554	9606.ENSP00000348838	0	0	0	0	0.100	0.827	0.900	0.590	0.992
CDC16	CDC27	9606.ENSP00000348554	9606.ENSP00000434614	0	0	0	0.562	0.097	0.999	0.900	0.993	0.999
CDC16	FZR1	9606.ENSP00000348554	9606.ENSP00000378529	0	0	0	0	0.085	0.994	0.800	0.740	0.999
CDC16	CDC23	9606.ENSP00000348554	9606.ENSP00000378350	0	0	0	0	0.295	0.997	0.900	0.999	0.999
CDC16	CDC26	9606.ENSP00000348554	9606.ENSP00000363322	0	0	0	0	0.064	0.991	0.900	0.989	0.999
CDC23	NFKB1	9606.ENSP00000378350	9606.ENSP00000226574	0	0	0	0	0.075	0.096	0.500	0.045	0.547
CDC23	CDKN1B	9606.ENSP00000378350	9606.ENSP00000228872	0	0	0	0	0.048	0	0.400	0.142	0.467
CDC23	PHC2	9606.ENSP00000378350	9606.ENSP00000257118	0	0	0	0	0	0	0.900	0	0.900
CDC23	CDK4	9606.ENSP00000378350	9606.ENSP00000257904	0	0	0	0	0.072	0.433	0	0.267	0.581
CDC23	UBE2S	9606.ENSP00000378350	9606.ENSP00000264552	0	0	0	0	0.047	0.928	0.900	0.438	0.995
CDC23	CDK6	9606.ENSP00000378350	9606.ENSP00000265734	0	0	0	0	0.054	0.433	0	0.268	0.573
CDC23	CDK2	9606.ENSP00000378350	9606.ENSP00000266970	0	0	0	0	0.068	0.433	0.650	0.362	0.866
CDC23	RB1	9606.ENSP00000378350	9606.ENSP00000267163	0	0	0	0	0.050	0	0.500	0.071	0.520
CDC23	RPS27A	9606.ENSP00000378350	9606.ENSP00000272317	0	0	0	0	0.056	0.091	0.500	0	0.533
CDC23	UBE2E1	9606.ENSP00000378350	9606.ENSP00000303709	0	0	0	0	0.049	0.136	0.800	0.144	0.840
CDC23	CEBPB	9606.ENSP00000378350	9606.ENSP00000305422	0	0	0	0	0	0	0.500	0	0.499
CDC23	CXCL8	9606.ENSP00000378350	9606.ENSP00000306512	0	0	0	0	0	0	0.400	0	0.400
CDC23	UBE2C	9606.ENSP00000378350	9606.ENSP00000348838	0	0	0	0	0.072	0.819	0.900	0.561	0.991
CDC23	RNF2	9606.ENSP00000378350	9606.ENSP00000356480	0	0	0	0	0.082	0	0.900	0.053	0.905
CDC23	UBE2D1	9606.ENSP00000378350	9606.ENSP00000363019	0	0	0	0	0.064	0.136	0.800	0.322	0.875
CDC23	CDC26	9606.ENSP00000378350	9606.ENSP00000363322	0	0	0	0	0.049	0.975	0.900	0.972	0.999
CDC23	RING1	9606.ENSP00000378350	9606.ENSP00000363787	0	0	0	0	0.067	0	0.900	0.044	0.903
CDC23	IL6	9606.ENSP00000378350	9606.ENSP00000385675	0	0	0	0	0	0	0.400	0.064	0.414
CDC23	CDKN1A	9606.ENSP00000378350	9606.ENSP00000384849	0	0	0	0	0	0	0.400	0.210	0.505
CDC23	EHMT2	9606.ENSP00000378350	9606.ENSP00000379078	0	0	0	0	0.058	0	0.500	0.055	0.516
CDC23	EHMT1	9606.ENSP00000378350	9606.ENSP00000417980	0	0	0	0	0.065	0	0.500	0.055	0.519
CDC23	UBA52	9606.ENSP00000378350	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0.085	0.523
CDC23	RELA	9606.ENSP00000378350	9606.ENSP00000384273	0	0	0	0	0.097	0.045	0.500	0	0.531
CDC23	CDK1	9606.ENSP00000378350	9606.ENSP00000378699	0	0	0	0	0.086	0.433	0.650	0.491	0.895
CDC23	PHC3	9606.ENSP00000378350	9606.ENSP00000420294	0	0	0	0	0	0	0.900	0	0.900
CDC23	PHC1	9606.ENSP00000378350	9606.ENSP00000437659	0	0	0	0	0.049	0	0.900	0	0.900
CDC23	UBB	9606.ENSP00000378350	9606.ENSP00000478771	0	0	0	0	0	0.810	0.500	0	0.901
CDC23	UBC	9606.ENSP00000378350	9606.ENSP00000441543	0	0	0	0	0	0.810	0.500	0	0.901
CDC23	FZR1	9606.ENSP00000378350	9606.ENSP00000378529	0	0	0	0	0.063	0.993	0.800	0.764	0.999
CDC23	CDC27	9606.ENSP00000378350	9606.ENSP00000434614	0.044	0	0	0.605	0.158	0.998	0.900	0.992	0.999
CDC25A	MYBL2	9606.ENSP00000303706	9606.ENSP00000217026	0	0	0	0	0.438	0.098	0	0.507	0.728
CDC25A	NFKB1	9606.ENSP00000303706	9606.ENSP00000226574	0	0	0	0	0	0	0	0.541	0.541
CDC25A	CDKN1B	9606.ENSP00000303706	9606.ENSP00000228872	0	0	0	0	0.110	0	0.500	0.622	0.817
CDC25A	MAPK14	9606.ENSP00000303706	9606.ENSP00000229795	0	0	0	0	0.045	0.399	0	0.227	0.518
CDC25A	CDK4	9606.ENSP00000303706	9606.ENSP00000257904	0	0	0	0	0.142	0.304	0.900	0.696	0.979
CDC25A	MDM2	9606.ENSP00000303706	9606.ENSP00000258149	0	0	0	0	0.055	0	0	0.480	0.487
CDC25A	HUS1	9606.ENSP00000303706	9606.ENSP00000258774	0	0	0	0	0	0	0	0.621	0.621
CDC25A	LMNB1	9606.ENSP00000303706	9606.ENSP00000261366	0	0	0	0	0.263	0	0	0.579	0.677
CDC25A	RBL2	9606.ENSP00000303706	9606.ENSP00000262133	0	0	0	0	0.055	0	0.500	0.254	0.617
CDC25A	E2F3	9606.ENSP00000303706	9606.ENSP00000262904	0	0	0	0	0.110	0	0	0.509	0.545
CDC25A	MAPK3	9606.ENSP00000303706	9606.ENSP00000263025	0	0	0	0	0	0.186	0	0.349	0.447
CDC25A	FBXW11	9606.ENSP00000303706	9606.ENSP00000265094	0	0	0	0	0	0.877	0	0.279	0.907
CDC25A	NBN	9606.ENSP00000303706	9606.ENSP00000265433	0	0	0	0	0.048	0	0	0.639	0.641
CDC25A	CDK6	9606.ENSP00000303706	9606.ENSP00000265734	0	0	0	0	0.118	0.304	0.900	0.805	0.986
CDC25A	CDK2	9606.ENSP00000303706	9606.ENSP00000266970	0	0	0	0	0.198	0.742	0.900	0.933	0.998
CDC25A	RB1	9606.ENSP00000303706	9606.ENSP00000267163	0	0	0	0	0.074	0	0	0.406	0.426
CDC25A	TP53	9606.ENSP00000303706	9606.ENSP00000269305	0	0	0	0	0.067	0	0	0.858	0.861
CDC25A	RPS27A	9606.ENSP00000303706	9606.ENSP00000272317	0	0	0	0	0.070	0.058	0.500	0.049	0.527
CDC25A	CDKN2B	9606.ENSP00000303706	9606.ENSP00000276925	0	0	0	0	0	0	0	0.402	0.402
CDC25A	LIN37	9606.ENSP00000303706	9606.ENSP00000301159	0	0	0	0	0	0.071	0.500	0.213	0.602
CDC25A	MAP2K1	9606.ENSP00000303706	9606.ENSP00000302486	0	0	0	0	0	0.199	0	0.285	0.402
CDC25A	EZH2	9606.ENSP00000303706	9606.ENSP00000320147	0	0	0	0	0.213	0	0	0.294	0.421
CDC25A	H3-4	9606.ENSP00000303706	9606.ENSP00000355657	0	0	0	0	0.055	0	0	0.415	0.424
CDC25A	HMGA2	9606.ENSP00000303706	9606.ENSP00000437621	0	0	0	0	0.117	0	0	0.394	0.442
CDC25A	RELA	9606.ENSP00000303706	9606.ENSP00000384273	0	0	0	0	0	0.141	0	0.402	0.464
CDC25A	MAPKAPK2	9606.ENSP00000303706	9606.ENSP00000356070	0	0	0	0	0	0.292	0	0.292	0.477
CDC25A	UBE2C	9606.ENSP00000303706	9606.ENSP00000348838	0	0	0	0	0.376	0.048	0	0.204	0.486
CDC25A	CDKN2A	9606.ENSP00000303706	9606.ENSP00000418915	0	0	0	0	0.053	0	0	0.481	0.487
CDC25A	UBA52	9606.ENSP00000303706	9606.ENSP00000388107	0	0	0	0	0	0	0.500	0.064	0.511
CDC25A	UBB	9606.ENSP00000303706	9606.ENSP00000478771	0	0	0	0	0.062	0.067	0.500	0	0.524
CDC25A	UBC	9606.ENSP00000303706	9606.ENSP00000441543	0	0	0	0	0.062	0.067	0.500	0.068	0.537
CDC25A	PTEN	9606.ENSP00000303706	9606.ENSP00000361021	0	0	0	0	0.082	0.114	0	0.498	0.556
CDC25A	LIN52	9606.ENSP00000303706	9606.ENSP00000451812	0	0	0	0	0.049	0	0.500	0.170	0.570
CDC25A	RBBP4	9606.ENSP00000303706	9606.ENSP00000362592	0	0	0	0	0.067	0	0.500	0.160	0.574
CDC25A	LIN54	9606.ENSP00000303706	9606.ENSP00000341947	0	0	0	0	0.074	0	0.500	0.190	0.592
CDC25A	E2F2	9606.ENSP00000303706	9606.ENSP00000355249	0	0	0	0	0.165	0	0	0.548	0.606
CDC25A	TFDP2	9606.ENSP00000303706	9606.ENSP00000420616	0	0	0	0	0.082	0.086	0.500	0.194	0.616
CDC25A	CDC27	9606.ENSP00000303706	9606.ENSP00000434614	0	0	0	0	0.044	0.127	0	0.588	0.626
CDC25A	LIN9	9606.ENSP00000303706	9606.ENSP00000329102	0	0	0	0	0.124	0	0.500	0.218	0.627
CDC25A	RAD9A	9606.ENSP00000303706	9606.ENSP00000311360	0	0	0	0	0.056	0	0	0.626	0.631
CDC25A	MAP3K5	9606.ENSP00000303706	9606.ENSP00000351908	0	0	0	0	0	0.292	0	0.527	0.650
CDC25A	E2F5	9606.ENSP00000303706	9606.ENSP00000398124	0	0	0	0	0.070	0	0.500	0.402	0.698
CDC25A	FZR1	9606.ENSP00000303706	9606.ENSP00000378529	0	0	0	0	0.102	0.571	0	0.289	0.703
CDC25A	E2F4	9606.ENSP00000303706	9606.ENSP00000368686	0	0	0	0	0.081	0	0.500	0.409	0.705
CDC25A	RAF1	9606.ENSP00000303706	9606.ENSP00000401888	0	0	0	0	0	0.643	0	0.211	0.706
CDC25A	H2AX	9606.ENSP00000303706	9606.ENSP00000434024	0	0	0	0	0.229	0.052	0	0.706	0.766
CDC25A	TFDP1	9606.ENSP00000303706	9606.ENSP00000364519	0	0	0	0	0.132	0.086	0.500	0.507	0.778
CDC25A	CDKN1A	9606.ENSP00000303706	9606.ENSP00000384849	0	0	0	0	0.110	0.115	0.500	0.657	0.847
CDC25A	E2F1	9606.ENSP00000303706	9606.ENSP00000345571	0	0	0	0	0.284	0	0.500	0.762	0.907
CDC25A	FOXM1	9606.ENSP00000303706	9606.ENSP00000342307	0	0	0	0	0.396	0.314	0.750	0.459	0.936
CDC25A	MYC	9606.ENSP00000303706	9606.ENSP00000478887	0	0	0	0	0.088	0.053	0.750	0.797	0.950
CDC25A	CDK1	9606.ENSP00000303706	9606.ENSP00000378699	0	0	0	0	0.410	0.326	0.900	0.858	0.993
CDC25A	CHEK2	9606.ENSP00000303706	9606.ENSP00000372023	0	0	0	0	0.160	0.849	0.750	0.949	0.998
CDC25A	CHEK1	9606.ENSP00000303706	9606.ENSP00000391090	0	0	0	0	0.473	0.903	0.900	0.944	0.999
CDC26	NFKB1	9606.ENSP00000363322	9606.ENSP00000226574	0	0	0	0	0.053	0	0.500	0	0.506
CDC26	CDKN1B	9606.ENSP00000363322	9606.ENSP00000228872	0	0	0	0	0.048	0	0.400	0.095	0.438
CDC26	PHC2	9606.ENSP00000363322	9606.ENSP00000257118	0	0	0	0	0	0	0.900	0	0.900
CDC26	UBE2S	9606.ENSP00000363322	9606.ENSP00000264552	0	0	0	0	0	0.819	0.900	0.296	0.986
CDC26	CDK2	9606.ENSP00000363322	9606.ENSP00000266970	0	0	0	0	0	0	0.650	0.156	0.692
CDC26	RB1	9606.ENSP00000363322	9606.ENSP00000267163	0	0	0	0	0	0	0.500	0	0.499
CDC26	RPS27A	9606.ENSP00000363322	9606.ENSP00000272317	0	0	0	0	0.067	0	0.500	0.050	0.518
CDC26	UBE2E1	9606.ENSP00000363322	9606.ENSP00000303709	0	0	0	0	0.058	0.135	0.800	0.130	0.839
CDC26	CEBPB	9606.ENSP00000363322	9606.ENSP00000305422	0	0	0	0	0.047	0	0.500	0	0.503
CDC26	CXCL8	9606.ENSP00000363322	9606.ENSP00000306512	0	0	0	0	0.042	0	0.400	0	0.400
CDC26	UBE2C	9606.ENSP00000363322	9606.ENSP00000348838	0	0	0	0	0	0.819	0.900	0.379	0.987
CDC26	RNF2	9606.ENSP00000363322	9606.ENSP00000356480	0	0	0	0	0	0	0.900	0	0.900
CDC26	UBE2D1	9606.ENSP00000363322	9606.ENSP00000363019	0	0	0	0	0.042	0.135	0.800	0.255	0.860
CDC26	IL6	9606.ENSP00000363322	9606.ENSP00000385675	0	0	0	0	0	0	0.400	0	0.400
CDC26	CDKN1A	9606.ENSP00000363322	9606.ENSP00000384849	0	0	0	0	0	0	0.400	0.129	0.455
CDC26	RELA	9606.ENSP00000363322	9606.ENSP00000384273	0	0	0	0	0	0	0.500	0	0.499
CDC26	EHMT1	9606.ENSP00000363322	9606.ENSP00000417980	0	0	0	0	0	0	0.500	0.046	0.502
CDC26	EHMT2	9606.ENSP00000363322	9606.ENSP00000379078	0	0	0	0	0	0	0.500	0.046	0.502
CDC26	UBA52	9606.ENSP00000363322	9606.ENSP00000388107	0	0	0	0	0.080	0	0.500	0.090	0.544
CDC26	CDK1	9606.ENSP00000363322	9606.ENSP00000378699	0	0	0	0	0	0	0.650	0.248	0.725
CDC26	UBC	9606.ENSP00000363322	9606.ENSP00000441543	0	0	0	0	0	0.800	0.500	0.050	0.896
CDC26	UBB	9606.ENSP00000363322	9606.ENSP00000478771	0	0	0	0	0.044	0.800	0.500	0.050	0.897
CDC26	RING1	9606.ENSP00000363322	9606.ENSP00000363787	0	0	0	0	0.047	0	0.900	0	0.900
CDC26	PHC3	9606.ENSP00000363322	9606.ENSP00000420294	0	0	0	0	0	0	0.900	0	0.900
CDC26	PHC1	9606.ENSP00000363322	9606.ENSP00000437659	0	0	0	0	0	0	0.900	0	0.900
CDC26	FZR1	9606.ENSP00000363322	9606.ENSP00000378529	0	0	0	0	0	0.972	0.800	0.399	0.996
CDC26	CDC27	9606.ENSP00000363322	9606.ENSP00000434614	0	0	0	0	0.049	0.998	0.900	0.873	0.999
CDC27	NFKB1	9606.ENSP00000434614	9606.ENSP00000226574	0	0	0	0	0.072	0.106	0.500	0.111	0.582
CDC27	CDKN1B	9606.ENSP00000434614	9606.ENSP00000228872	0	0	0	0	0.054	0	0.400	0.258	0.542
CDC27	PHC2	9606.ENSP00000434614	9606.ENSP00000257118	0	0	0	0	0	0.047	0.900	0.046	0.901
CDC27	CDK4	9606.ENSP00000434614	9606.ENSP00000257904	0	0	0	0	0.047	0.417	0	0.365	0.616
CDC27	SMAD2	9606.ENSP00000434614	9606.ENSP00000262160	0	0	0	0	0.123	0.412	0	0.416	0.673
CDC27	UBE2S	9606.ENSP00000434614	9606.ENSP00000264552	0	0	0	0	0.067	0.998	0.900	0.643	0.999
CDC27	CDK6	9606.ENSP00000434614	9606.ENSP00000265734	0	0	0	0	0.056	0.417	0	0.386	0.633
CDC27	CDK2	9606.ENSP00000434614	9606.ENSP00000266970	0	0	0	0	0.063	0.417	0.650	0.441	0.879
CDC27	RB1	9606.ENSP00000434614	9606.ENSP00000267163	0	0	0	0	0.056	0.512	0.500	0.094	0.763
CDC27	RPS27A	9606.ENSP00000434614	9606.ENSP00000272317	0	0	0	0	0.074	0.109	0.500	0.070	0.565
CDC27	UBE2E1	9606.ENSP00000434614	9606.ENSP00000303709	0	0	0	0	0	0.108	0.800	0.064	0.818
CDC27	CEBPB	9606.ENSP00000434614	9606.ENSP00000305422	0	0	0	0	0	0	0.500	0.077	0.519
CDC27	CXCL8	9606.ENSP00000434614	9606.ENSP00000306512	0	0	0	0	0.049	0	0.400	0.086	0.432
CDC27	FOXM1	9606.ENSP00000434614	9606.ENSP00000342307	0	0	0	0	0.056	0.430	0	0.192	0.528
CDC27	H1-0	9606.ENSP00000434614	9606.ENSP00000344504	0	0	0	0	0.042	0.209	0	0.324	0.443
CDC27	E2F1	9606.ENSP00000434614	9606.ENSP00000345571	0	0	0	0	0.044	0.292	0	0.249	0.447
CDC27	UBE2C	9606.ENSP00000434614	9606.ENSP00000348838	0	0	0	0	0.060	0.815	0.900	0.665	0.993
CDC27	H3-4	9606.ENSP00000434614	9606.ENSP00000355657	0	0	0	0	0.052	0.139	0	0.339	0.413
CDC27	RNF2	9606.ENSP00000434614	9606.ENSP00000356480	0	0	0	0	0.056	0	0.900	0.100	0.907
CDC27	H2BC21	9606.ENSP00000434614	9606.ENSP00000358151	0	0	0	0	0	0.250	0	0.319	0.468
CDC27	GADD45A	9606.ENSP00000434614	9606.ENSP00000360025	0	0	0	0	0	0	0	0.425	0.425
CDC27	PTEN	9606.ENSP00000434614	9606.ENSP00000361021	0	0	0	0	0.103	0.294	0	0.226	0.468
CDC27	UBE2D1	9606.ENSP00000434614	9606.ENSP00000363019	0	0	0	0	0.062	0.108	0.800	0.288	0.865
CDC27	RING1	9606.ENSP00000434614	9606.ENSP00000363787	0	0	0	0	0.063	0	0.900	0	0.902
